1612.2763651160723839,918.49244371906297602,0.086819270502717815763,0.47405562474055623623,3123.8422393798832672,0.35753951197404143514,10.827212152673702406,0.013663304012524756653,0.86813339440063352903,1638.5094610055341491,0.557,0.449,2,04.116,0,0.0512,0.593,0,0.352,0.367,89.312,audio_features,3zZQsS8tDrqGDSgKFZ9fKO,spotify:track:3zZQsS8tDrqGDSgKFZ9fKO,https://api.spotify.com/v1/tracks/3zZQsS8tDrqGDSgKFZ9fKO,https://api.spotify.com/v1/audio-analysis/3zZQsS8tDrqGDSgKFZ9fKO,351434,4
3292.551101027512,1565.579113163541,0.1484930340426359,0.5259443752594437,6609.861373901368,0.5994652916957653,4.568674432593139,0.0419417221471072,0.9169270284809397,3320.3959154345134,0.507,0.639,2,-8.737,1,0.0338,0.306,0.000145,0.364,0.603,82.776,audio_features,7n7y5lvBcpF3InAru9g7yO,spotify:track:7n7y5lvBcpF3InAru9g7yO,https://api.spotify.com/v1/tracks/7n7y5lvBcpF3InAru9g7yO,https://api.spotify.com/v1/audio-analysis/7n7y5lvBcpF3InAru9g7yO,521009,4
6330.247788193659,3149.46135240226,0.2360211916478452,0.5684931506849314,12831.69364929199,0.6971378184829997,1.725764099449039,0.2394140867344426,0.9437767118386592,5333.699211690454,0.805,0.67,2,03.187,1,0.0601,0.0493,5e-05,0.203,0.916,122.992,audio_features,0OXQa6GOzxeYWFopEmASw9,spotify:track:0OXQa6GOzxeYWFopEmASw9,https://api.spotify.com/v1/tracks/0OXQa6GOzxeYWFopEmASw9,https://api.spotify.com/v1/audio-analysis/0OXQa6GOzxeYWFopEmASw9,425413,4
3332.3691003162094,1866.9479056627583,0.0912091598487888,0.489829804898298,6730.276107788086,0.6201095411330823,5.090055648655498,0.0532204082960553,0.9204661545411336,3460.8941425668554,0.687,0.74,2,-7.603,1,0.13,0.235,2.44e-05,0.0526,0.674,127.936,audio_features,7yyY9pvFjlriWAPPbBjxyO,spotify:track:7yyY9pvFjlriWAPPbBjxyO,https://api.spotify.com/v1/tracks/7yyY9pvFjlriWAPPbBjxyO,https://api.spotify.com/v1/audio-analysis/7yyY9pvFjlriWAPPbBjxyO,384107,4
3790.128525186537,1908.143424972294,0.1338384931542769,0.5421336654213366,8131.742477416992,0.6062689416392325,3.6228552499339632,0.0539567208051375,0.9276501215958212,3808.4403336813134,0.712,0.834,5,-9.095,1,0.0513,0.0708,0,0.0471,0.757,135.953,audio_features,28syjZyasVJ4J4oxBDOF1b,spotify:track:28syjZyasVJ4J4oxBDOF1b,https://api.spotify.com/v1/tracks/28syjZyasVJ4J4oxBDOF1b,https://api.spotify.com/v1/audio-analysis/28syjZyasVJ4J4oxBDOF1b,308493,4
4342.839654475618,1503.3252477121955,0.0765224397120643,0.5195101701951017,10901.10969543457,0.544334501042615,2.591955858709176,0.065004349469228,0.9265347764458868,4697.394266264331,0.758,0.459,9,03.908,1,0.0372,0.288,0,0.0916,0.87,130.957,audio_features,4vaaY0PJMoPrSwY5s2ZYtk,spotify:track:4vaaY0PJMoPrSwY5s2ZYtk,https://api.spotify.com/v1/tracks/4vaaY0PJMoPrSwY5s2ZYtk,https://api.spotify.com/v1/audio-analysis/4vaaY0PJMoPrSwY5s2ZYtk,406000,1
3594.1517546339837,1405.6827089816377,0.1414866423321354,0.4544698544698544,8574.457347393038,0.5477604965509798,3.6223980967639,0.079791272881137,0.9198482546945644,4023.000826516733,0.585,0.419,5,-9.509,1,0.0315,0.782,0.142,0.245,0.498,106.441,audio_features,6xHN6J22DWLbtjaEn81r3s,spotify:track:6xHN6J22DWLbtjaEn81r3s,https://api.spotify.com/v1/tracks/6xHN6J22DWLbtjaEn81r3s,https://api.spotify.com/v1/audio-analysis/6xHN6J22DWLbtjaEn81r3s,366907,4
2723.6535396630425,1372.6348693708255,0.1019967537271823,0.541926110419261,5236.919403076172,0.5072247543342164,6.792693995672857,0.0475647762239874,0.9072105504821651,3070.671440283467,0.447,0.422,6,01.384,0,0.0405,0.599,2.75e-05,0.123,0.563,158.634,audio_features,6YRCXoIpxIq21gJuQiK0OI,spotify:track:6YRCXoIpxIq21gJuQiK0OI,https://api.spotify.com/v1/tracks/6YRCXoIpxIq21gJuQiK0OI,https://api.spotify.com/v1/audio-analysis/6YRCXoIpxIq21gJuQiK0OI,421000,3
4576.044678793093,1178.9852228502075,0.2053719006399028,0.5336239103362391,10847.208023071287,0.5609622303942426,2.532198557189254,0.1976302461892963,0.9277845297904804,4776.308279583547,0.67,0.3,7,04.959,1,0.0463,0.323,7.61e-06,0.173,0.577,141.873,audio_features,67wuqsKi5LZOBAtTLzeK8g,spotify:track:67wuqsKi5LZOBAtTLzeK8g,https://api.spotify.com/v1/tracks/67wuqsKi5LZOBAtTLzeK8g,https://api.spotify.com/v1/audio-analysis/67wuqsKi5LZOBAtTLzeK8g,297747,4
3242.575545897268,1478.8892673320736,0.37585365341963,0.4744707347447073,7072.088241577148,0.5074335439963489,5.386170458932047,0.1556014842512334,0.9132383228705288,3971.0751809708167,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0
2592.540974487023,1296.393282767945,0.0997851851330683,0.5840597758405977,4821.97380065918,0.4818163824661373,7.2151839743261315,0.0372237615575804,0.9010836184184008,3022.704375872558,0.548,0.506,6,03.684,0,0.0495,0.492,0.000442,0.189,0.641,85.628,audio_features,4T3VAoUDvCJkX5OSYXnng0,spotify:track:4T3VAoUDvCJkX5OSYXnng0,https://api.spotify.com/v1/tracks/4T3VAoUDvCJkX5OSYXnng0,https://api.spotify.com/v1/audio-analysis/4T3VAoUDvCJkX5OSYXnng0,473025,4
4090.8321994520634,1567.9899307218448,0.2115474979100652,0.5346616853466168,9861.127853393553,0.5552304215983275,2.965955196025583,0.1580929329227379,0.9243850069327592,4367.423331818265,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0
3922.648086812171,1773.1417911350932,0.1412582165691022,0.5193026151930261,8846.63200378418,0.609252730413723,3.41496957998524,0.062259577939169,0.9285225677149652,4049.065386948828,0.628,0.665,7,-9.988,0,0.0428,0.332,1.94e-06,0.238,0.731,80.709,audio_features,6jyIymhrFptrIXBjSyQ2HX,spotify:track:6jyIymhrFptrIXBjSyQ2HX,https://api.spotify.com/v1/tracks/6jyIymhrFptrIXBjSyQ2HX,https://api.spotify.com/v1/audio-analysis/6jyIymhrFptrIXBjSyQ2HX,426632,4
4063.3052557032497,2429.69273344894,0.0672308124511278,0.5232848232848232,8918.021285533905,0.6329090865855072,2.9911447533080446,0.0809634675528124,0.936593964167656,3951.4817641752734,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0
3341.726349408093,1589.23915054297,0.1079941466922915,0.5085097550850975,6666.715621948241,0.5949028416823595,4.780255690263049,0.0618755969790586,0.9171062508980924,3540.0662764215654,0.689,0.884,11,-6.623,1,0.075,0.392,2.14e-05,0.103,0.97,169.943,audio_features,1cFLov67ahtryGaEtQ9NuB,spotify:track:1cFLov67ahtryGaEtQ9NuB,https://api.spotify.com/v1/tracks/1cFLov67ahtryGaEtQ9NuB,https://api.spotify.com/v1/audio-analysis/1cFLov67ahtryGaEtQ9NuB,257040,4
4307.108888777208,1651.8913610641898,0.1239075376473175,0.58302200083022,10042.402267456057,0.5762098025720954,2.6393984779394204,0.0558255691409512,0.926460177028864,4464.662603232116,0.573,0.909,10,-2.595,0,0.053,0.527,0,0.233,0.871,110.155,audio_features,7BZdHKjcRRyeMQkKAcOAj0,spotify:track:7BZdHKjcRRyeMQkKAcOAj0,https://api.spotify.com/v1/tracks/7BZdHKjcRRyeMQkKAcOAj0,https://api.spotify.com/v1/audio-analysis/7BZdHKjcRRyeMQkKAcOAj0,275384,4
3017.2395152045883,1428.880363351562,0.1377887621218005,0.5186799501867994,6134.696960449218,0.5466119304609413,5.98239836516934,0.0635833938363033,0.9031259287199492,3551.494417249891,0.454,0.561,7,01.713,1,0.0476,0.209,9.89e-06,0.345,0.734,142.699,audio_features,5VnO6so0rL5xGpw2STXu8x,spotify:track:5VnO6so0rL5xGpw2STXu8x,https://api.spotify.com/v1/tracks/5VnO6so0rL5xGpw2STXu8x,https://api.spotify.com/v1/audio-analysis/5VnO6so0rL5xGpw2STXu8x,375000,4
3339.1647824306683,1416.5607121801263,0.1771738282907375,0.4782067247820672,8172.391891479491,0.491639732702897,4.34143388145458,0.0605690652051184,0.9117485302156428,4034.198414159808,0.632,0.682,10,-6.956,1,0.0305,0.459,0.000602,0.0909,0.775,119.032,audio_features,3p2n1UTPBc5RdQY9X94Xpg,spotify:track:3p2n1UTPBc5RdQY9X94Xpg,https://api.spotify.com/v1/tracks/3p2n1UTPBc5RdQY9X94Xpg,https://api.spotify.com/v1/audio-analysis/3p2n1UTPBc5RdQY9X94Xpg,303733,4
4511.84015621452,1723.664013914415,0.2415515326868578,0.5172270651722706,10962.060928344728,0.5711996629766461,2.3806103645190677,0.1486074613351779,0.919989662795132,4775.083237082761,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0
