4123.1210473995042776,2048.394184858778317,0.12106111328862166621,0.52349272349272346627,8517.0337200164794922,0.68669193664499916796,3.1294826490299580968,0.073751621807923661844,0.93889377620035185945,3766.3417307440849982,0.609,0.354,7,04.578,0,0.0343,0.377,6.15e-05,0.0625,0.595,185.847,audio_features,1uL5yOGY1kWq9WJcDl93Yc,spotify:track:1uL5yOGY1kWq9WJcDl93Yc,https://api.spotify.com/v1/tracks/1uL5yOGY1kWq9WJcDl93Yc,https://api.spotify.com/v1/audio-analysis/1uL5yOGY1kWq9WJcDl93Yc,378160,4
2302.861765115784,1109.5652955689295,0.250040229978553,0.5587380655873807,4221.719741821289,0.4527217916904855,9.523149337020513,0.0475527560717946,0.8947952978684304,2742.429349629355,0.716,0.622,8,03.559,0,0.0528,0.495,4.08e-06,0.342,0.913,92.019,audio_features,4C63dkwiNKbUINGsryDmmu,spotify:track:4C63dkwiNKbUINGsryDmmu,https://api.spotify.com/v1/tracks/4C63dkwiNKbUINGsryDmmu,https://api.spotify.com/v1/audio-analysis/4C63dkwiNKbUINGsryDmmu,421642,4
3480.3198916804286,1490.170914792028,0.2014807955599631,0.528066528066528,7866.448152065277,0.570724615546664,3.989425231318209,0.0816312024014044,0.9252036183452416,3794.3673053246735,0.766,0.908,9,00.935,0,0.0495,0.117,0.00084,0.0747,0.742,130.056,audio_features,6nnXVusKaozKqaTcNdG0Cg,spotify:track:6nnXVusKaozKqaTcNdG0Cg,https://api.spotify.com/v1/tracks/6nnXVusKaozKqaTcNdG0Cg,https://api.spotify.com/v1/audio-analysis/6nnXVusKaozKqaTcNdG0Cg,342533,4
3884.014315468705,1941.168720921588,0.1171570517377149,0.5251141552511415,8687.267303466797,0.6042192847633345,3.1943001411753245,0.047959074783433,0.9272456953926425,3845.0271492065567,0.805,0.67,2,03.187,1,0.0601,0.0493,5e-05,0.203,0.916,122.992,audio_features,0OXQa6GOzxeYWFopEmASw9,spotify:track:0OXQa6GOzxeYWFopEmASw9,https://api.spotify.com/v1/tracks/0OXQa6GOzxeYWFopEmASw9,https://api.spotify.com/v1/audio-analysis/0OXQa6GOzxeYWFopEmASw9,425413,4
1600.924626988399,543.433962720849,0.0564220219153486,0.5083022000830218,3050.8174896240234,0.275110984371032,7.866383951731427,0.012748992636738,0.8564937461961125,2286.952252864436,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0
3165.715141678065,1420.033783258096,0.1693371202131318,0.5413034454130344,7371.339797973634,0.5136608187468896,4.492159747251085,0.0533749980364183,0.913212697758739,3734.266300938807,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0
4006.307087777325,1691.1117527355966,0.2356919179868438,0.4676214196762141,9312.841415405272,0.5950566364878103,3.387261239215947,0.0848659185773105,0.9262054722356252,4174.370625501521,0.609,0.625,7,-8.847,1,0.0475,0.874,5.99e-05,0.353,0.964,112.077,audio_features,2UgI9lXH2ts9jLKDaU39TQ,spotify:track:2UgI9lXH2ts9jLKDaU39TQ,https://api.spotify.com/v1/tracks/2UgI9lXH2ts9jLKDaU39TQ,https://api.spotify.com/v1/audio-analysis/2UgI9lXH2ts9jLKDaU39TQ,236173,4
4379.474795587293,1723.7689146495,0.0734587428768966,0.5659043659043658,9998.20371866226,0.6027385191345975,2.618024459022374,0.0901201927111312,0.9362501756054744,4369.190808199752,0.636,0.425,6,01.722,0,0.0453,0.591,0,0.0908,0.548,170.013,audio_features,1hYaQRlsuEW4kMjjmjyow3,spotify:track:1hYaQRlsuEW4kMjjmjyow3,https://api.spotify.com/v1/tracks/1hYaQRlsuEW4kMjjmjyow3,https://api.spotify.com/v1/audio-analysis/1hYaQRlsuEW4kMjjmjyow3,246413,4
3852.7881323766887,2289.9073813133978,0.1118129868900663,0.4985471149854711,7340.297698974609,0.7143942624777881,4.145896223294839,0.0531294698056464,0.9316485081787378,3307.4119984232825,0.672,0.911,5,00.025,0,0.06,0.0912,2.88e-06,0.345,0.828,129.962,audio_features,6q4AmOss4sdDQ3vwCDLrak,spotify:track:6q4AmOss4sdDQ3vwCDLrak,https://api.spotify.com/v1/tracks/6q4AmOss4sdDQ3vwCDLrak,https://api.spotify.com/v1/audio-analysis/6q4AmOss4sdDQ3vwCDLrak,338467,4
3042.259149724275,1668.3219706867471,0.1340583729528046,0.4278586278586278,6271.645295619965,0.5646078532378555,4.610778953962813,0.0490118066454248,0.9218934230958848,3130.798906609372,0.687,0.482,11,0.632,0,0.386,0.336,0,0.0795,0.571,119.758,audio_features,4HxuBt9xEXOZ99k6bP35ZB,spotify:track:4HxuBt9xEXOZ99k6bP35ZB,https://api.spotify.com/v1/tracks/4HxuBt9xEXOZ99k6bP35ZB,https://api.spotify.com/v1/audio-analysis/4HxuBt9xEXOZ99k6bP35ZB,206434,5
